customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,ETL_updated_ts,ETL_DATASOURCE_NAME,customer_key
90745023,Samarth Sathe,gillkritika@example.com,912233599200,13GardeCoimbatore135385,Ratlam,300261,2023-10-28,INACTIVE,12,889.72,2025-10-05 23:04:38.706907,1,773463820
83262890,Aryan Date,parikhwishi@example.com,919591029583,63990Ramesh NagarBahraich932537,Ulhasnagar,561730,2023-10-15,NEW,1,1293.97,2025-10-05 23:04:38.706907,1,128787995
3588443,Yashica Pingle,nakul94@example.org,918446914302,63847Garg Gwalior 577648,Rohtak,586174,2024-04-11,PREMIUM,20,1727.18,2025-10-05 23:04:38.706907,1,242967011
92509376,Sudiksha Dutta,gayathri09@example.org,913768208977,HNo 586Jha NagarSingrauli552485,Jehanabad,260252,2024-09-03,REGULAR,15,1367.8,2025-10-05 23:04:38.706907,1,1460692334
77031496,Abeer Rastogi,contractorsimon@example.com,917241267216,92Raj ChowkMiraBhayandar 559172,PimpriChinchwad,196025,2023-12-28,NEW,7,404.11,2025-10-05 23:04:38.706907,1,833705823
51119088,Zehaan Srinivas,narayananlakshit@example.net,912554511316,HNo 12 Chaudhari ZilaGuwahati 756722,Tinsukia,538718,2023-07-26,REGULAR,9,1264.67,2025-10-05 23:04:38.706907,1,1389612009
9107360,Anvi Iyer,dmane@example.net,914359488204,029 Aurora MargHospet 337208,Dindigul,390035,2024-04-23,INACTIVE,12,617.79,2025-10-05 23:04:38.706907,1,623351845
88866835,Osha Dora,ebatta@example.net,913251161123,HNo 022 Bava Street Srikakulam979419,South Dumdum,65460,2023-11-01,PREMIUM,6,506.63,2025-10-05 23:04:38.706907,1,307037263
50527764,Sai Garg,krishna27@example.com,914308258615,03ChatterjeeBhiwandi 307084,Amroha,957367,2023-12-28,PREMIUM,16,1830.26,2025-10-05 23:04:38.706907,1,1739792218
19400174,Urvi Grover,bawamaanav@example.org,917769359511,HNo 70Sem GanjRajkot074481,Saharanpur,467162,2024-05-22,NEW,2,907.16,2025-10-05 23:04:38.706907,1,734764386
80517784,Udyati Dara,aradhana66@example.org,918168382338,62772Oza Chowk Proddatur971544,Raiganj,418404,2024-07-05,REGULAR,7,513.2,2025-10-05 23:04:38.706907,1,596955957
60446619,Yashvi Kar,hsaha@example.com,911720595499,1811Balakrishnan MargVellore979843,Guntakal,797149,2024-06-15,REGULAR,20,1259.49,2025-10-05 23:04:38.706907,1,2063445118
85074810,Aarna Naik,jai89@example.net,913459878125,47217 Andra Road Malegaon 699427,Bhagalpur,439383,2024-09-14,REGULAR,11,766.81,2025-10-05 23:04:38.706907,1,457164286
73654821,Vedant Rattan,soodurishilla@example.org,913339938034,45821 Joshi Zila Bhilai 902150,Vijayawada,570349,2023-10-16,NEW,18,1892.18,2025-10-05 23:04:38.706907,1,1312591643
47387512,Shivansh Gaba,harshilsawhney@example.net,912253875315,36 Bose Street Pali 357092,Chittoor,858549,2023-07-08,REGULAR,18,805.43,2025-10-05 23:04:38.706907,1,1433183592
35988028,Tejas Char,ekaraj79@example.org,911918583375,860Palla RoadImphal322818,Naihati,996267,2024-08-31,PREMIUM,6,898.52,2025-10-05 23:04:38.706907,1,70337290
92583164,Amruta Lad,omaja42@example.org,913641624982,HNo 81 Bhakta MargHubliDharwad245228,Burhanpur,526523,2023-09-29,PREMIUM,20,1027.67,2025-10-05 23:04:38.706907,1,1095254060
8155924,Suhani Kanda,srinivasanchanakya@example.net,918668962091,794Grover Chowk Guntur757863,Patiala,92581,2024-03-30,REGULAR,10,1749.17,2025-10-05 23:04:38.706907,1,1124959131
72702075,Veda Thaman,azaanprabhakar@example.org,916584396393,295 Warrior Path Durg256359,Jalna,362822,2024-07-01,REGULAR,5,1863.18,2025-10-05 23:04:38.706907,1,2072120261
79155946,Nachiket Saini,samuelkari@example.com,919861518805,HNo 244 Ramaswamy Nagar Bardhaman 868416,Thiruvananthapuram,506102,2023-09-05,NEW,17,1799.48,2025-10-05 23:04:38.706907,1,1411988407
31708103,Kabir Mani,gaurang03@example.org,917121002615,85279 Krishnan Chowk Bhiwandi 709482,Gudivada,479673,2023-09-25,NEW,1,769.19,2025-10-05 23:04:38.706907,1,1849522161
77345018,Bishakha Lanka,aarnavmenon@example.com,918331784518,06040 Sarna Nagar Karawal Nagar311295,Udupi,407746,2024-07-26,REGULAR,1,828.2,2025-10-05 23:04:38.706907,1,1859640594
25722990,Nidra Radhakrishnan,yauvani33@example.net,911412403640,236Zacharia Path Agartala384748,Pallavaram,344843,2024-03-13,REGULAR,16,1409.6,2025-10-05 23:04:38.706907,1,283726349
60062501,Anirudh Mistry,abhiramsrivastava@example.com,915499082414,HNo 45Minhas Nagar Amritsar 574954,Bhilwara,250202,2024-01-04,NEW,2,1888.02,2025-10-05 23:04:38.706907,1,1431132327
33472376,Krisha Misra,khannayoshita@example.org,911613537998,87134 Sankaran Road Darbhanga 261333,Bardhaman,123186,2024-01-16,PREMIUM,11,1704.14,2025-10-05 23:04:38.706907,1,1497551197
34073080,Pushti Gour,rdoshi@example.org,918446066369,31KantSikar 368740,Thrissur,227379,2023-05-04,REGULAR,10,1285.18,2025-10-05 23:04:38.706907,1,1724693793
86897973,Arin Pandya,wchoudhary@example.com,913308795787,HNo 950Mann CircleAmritsar268863,Arrah,603962,2024-03-30,INACTIVE,14,802.09,2025-10-05 23:04:38.706907,1,875700417
85198177,Charita Comar,divyashanker@example.org,917579170820,6085 Pant RoadKollam512597,Jammu,741033,2023-04-01,PREMIUM,6,1666.01,2025-10-05 23:04:38.706907,1,1358415892
8395343,Ekani Pingle,joshiwarhi@example.com,911269447591,57055Tripathi GanjFatehpur 117481,Bathinda,809596,2024-03-10,NEW,11,315.99,2025-10-05 23:04:38.706907,1,551442578
51557673,Faras Varughese,hemangchhabra@example.net,916220367302,HNo 45 Hayer CircleVaranasi 847363,MiraBhayandar,270793,2023-08-01,NEW,4,510.76,2025-10-05 23:04:38.706907,1,1237963718
75892474,Baghyawati Ray,sameshissac@example.net,915850794587,45 Lalla GanjJammu 661842,Guntur,353826,2023-08-27,NEW,17,564.89,2025-10-05 23:04:38.706907,1,1417165437
67092149,Daksh Atwal,indiratrivedi@example.com,919692423734,374 Sehgal ZilaMysore 291634,Davanagere,619381,2023-12-16,PREMIUM,1,376.48,2025-10-05 23:04:38.706907,1,1087322379
35554129,Darika Natarajan,wahabmisra@example.com,915987778693,84 GollaGhaziabad 458388,Alappuzha,464641,2024-08-11,PREMIUM,15,1226.88,2025-10-05 23:04:38.706907,1,468106749
18889370,Mason Atwal,ckashyap@example.org,916363015013,HNo 41Bawa Ganj Surendranagar Dudhrej587195,Sri Ganganagar,255117,2023-06-14,REGULAR,18,598.79,2025-10-05 23:04:38.706907,1,916469991
16764246,Aarini Dewan,alkaseshadri@example.net,914240815214,8013 Atwal Ganj HubliDharwad 554031,Pali,638631,2024-09-28,PREMIUM,1,1938.34,2025-10-05 23:04:38.706907,1,759824638
43459807,Charan Brahmbhatt,aahanatailor@example.net,911379152726,555 Batra Chowk Bhimavaram 413732,Khammam,886183,2023-04-08,PREMIUM,6,1643.67,2025-10-05 23:04:38.706907,1,50641827
10857389,Nihal Mital,ipal@example.org,913361128329,9044Kamdar ChowkKolkata447646,Hindupur,893621,2024-07-29,INACTIVE,9,553.29,2025-10-05 23:04:38.706907,1,1306420950
59329145,William Guha,lshenoy@example.org,912059322066,2886 Bala GanjRaipur127796,Gulbarga,776510,2024-08-30,REGULAR,19,999.5,2025-10-05 23:04:38.706907,1,831858232
31456752,Henry Borah,ramachandrankavya@example.com,916419690294,HNo 046 Cherian Road Jamnagar 499840,Thanjavur,988334,2024-06-21,PREMIUM,16,1337.43,2025-10-05 23:04:38.706907,1,201977828
96583772,Ekta Sane,jtank@example.com,912168390459,HNo 59 Bava Ganj Anantapur 847660,Bhatpara,675854,2023-11-19,NEW,8,690.19,2025-10-05 23:04:38.706907,1,65379927
18394558,Dipta Sarraf,yashodalata@example.org,915052350631,36 Subramanian Circle Hyderabad 897585,Bareilly,155249,2023-12-30,REGULAR,2,1186.59,2025-10-05 23:04:38.706907,1,1373172635
2584499,Shivansh Tata,diya19@example.com,914402458047,55121 Grewal Circle Mehsana928447,Ludhiana,880262,2024-09-13,REGULAR,2,1686.86,2025-10-05 23:04:38.706907,1,936554692
27709218,Ryan Dhingra,rthaman@example.org,917199410362,HNo 69 Kadakia ChowkBilaspur453013,Dindigul,36144,2024-04-26,REGULAR,18,1872.09,2025-10-05 23:04:38.706907,1,334190469
99160348,Jeremiah Sarin,kdada@example.org,919569891158,982Nayar Ganj Haridwar 970636,Siliguri,47733,2024-09-15,INACTIVE,19,1550.84,2025-10-05 23:04:38.706907,1,1713767621
55693909,Darsh Pandey,mdugar@example.net,919650016694,32 Lad StreetTiruvottiyur 643887,Narasaraopet,15855,2024-06-27,PREMIUM,1,1965.46,2025-10-05 23:04:38.706907,1,1582136630
31582950,Bhavya Khalsa,advaithtata@example.com,914142910319,098 Dhawan Chowk Dhanbad430781,Jhansi,945972,2023-12-20,NEW,13,586.75,2025-10-05 23:04:38.706907,1,22766914
19482392,Yachana Nath,dnanda@example.net,916045529982,93 DalalSangliMiraj  Kupwad541844,Muzaffarnagar,670607,2023-06-22,REGULAR,10,1478.75,2025-10-05 23:04:38.706907,1,1231457763
4862761,Maya Chatterjee,quincyacharya@example.net,917319006066,45 Sachar Ganj Imphal 709402,Eluru,153679,2023-08-31,PREMIUM,20,477.19,2025-10-05 23:04:38.706907,1,381901608
45804389,Liam Dayal,daksh09@example.net,919642993273,30 Roy CircleNaihati365590,Maheshtala,759825,2023-07-02,INACTIVE,11,788.1,2025-10-05 23:04:38.706907,1,833981511
74179536,Hitesh Ray,amairasodhi@example.net,914445794358,HNo 90Viswanathan Nagar Deoghar802762,Nizamabad,835800,2024-10-14,INACTIVE,18,517.73,2025-10-05 23:04:38.706907,1,33481073
91024604,Manbir Devan,ishwarnagi@example.net,916331040254,86721SekhonRajkot 131436,Sambalpur,463411,2023-08-27,INACTIVE,2,1577.27,2025-10-05 23:04:38.706907,1,693775276
31923338,Ishwar Goyal,ejaggi@example.com,917810888270,HNo 491 Ram MargBelgaum 471793,Yamunanagar,838368,2024-03-13,NEW,8,1166.83,2025-10-05 23:04:38.706907,1,1530977768
33574338,Prisha Bahl,venkateshowen@example.org,914860121846,5815Dash Path Pali217275,Thiruvananthapuram,139810,2023-08-12,INACTIVE,8,830.3,2025-10-05 23:04:38.706907,1,1040686282
82322028,Reyansh Sinha,venkateshdamyanti@example.org,913360950116,HNo 674Narula Street Nagercoil 295923,South Dumdum,718072,2023-07-16,NEW,6,1700.56,2025-10-05 23:04:38.706907,1,1725563380
51812283,Vasana Rajagopalan,ucchal05@example.org,919130860126,1103Dada ChowkRajpur Sonarpur 110283,Katni,474877,2024-03-14,REGULAR,6,1685.52,2025-10-05 23:04:38.706907,1,525279746
68419593,Sneha Sodhi,parth81@example.org,917985486410,HNo 888Nagarajan NagarTezpur 275419,Patna,602979,2023-10-19,INACTIVE,5,1769.51,2025-10-05 23:04:38.706907,1,2003774154
54205055,Yasti Shukla,moreekaja@example.com,918002791410,87 Om GanjMirzapur 784887,Junagadh,964252,2024-05-18,REGULAR,9,1637.67,2025-10-05 23:04:38.706907,1,1542619145
84456355,Avi Ratti,kallamaya@example.com,914569997056,11390Bava Path Bhiwani791996,Karawal Nagar,536746,2023-09-26,NEW,2,1361.12,2025-10-05 23:04:38.706907,1,1275054701
93458307,Jalsa Choudhury,yasti36@example.com,918159326660,HNo 819Lal RoadGuwahati 653919,Anand,531962,2023-10-25,INACTIVE,6,541.59,2025-10-05 23:04:38.706907,1,879422504
27304827,Arjun Bhardwaj,jason04@example.org,912458388214,HNo 452Bobal Path Medininagar979279,Coimbatore,986968,2024-06-01,PREMIUM,9,1736.28,2025-10-05 23:04:38.706907,1,551382650
67302239,Tanvi Bajaj,gpal@example.net,910053909621,1116Sridhar StreetMeerut931911,Kozhikode,525311,2023-10-29,REGULAR,7,1463.73,2025-10-05 23:04:38.706907,1,721960331
12305040,Guneet Jayaraman,hamsini08@example.org,917731006615,HNo 31Dhillon Street Panchkula 640027,Noida,910150,2023-07-20,REGULAR,14,1968.85,2025-10-05 23:04:38.706907,1,1022165804
43377076,Imaran Krishnan,aryanchoudhary@example.net,916921859325,46011Dhar ZilaKishanganj 805857,Junagadh,642567,2023-09-22,NEW,6,720.69,2025-10-05 23:04:38.706907,1,806903843
52075070,Vedika Muni,kdate@example.com,914610802746,62746Banik NagarThiruvananthapuram 557615,Kadapa,761787,2023-08-31,REGULAR,8,638.6,2025-10-05 23:04:38.706907,1,1473842085
4378755,Oscar Ratta,wguha@example.com,916824800377,18375 Ramachandran CircleKarnal 455818,Pali,583209,2023-11-10,PREMIUM,2,1144.9,2025-10-05 23:04:38.706907,1,1627513002
67215939,Dominic Viswanathan,tatakala@example.com,918298265101,31897Nigam Zila Satna184043,Erode,699508,2024-01-03,NEW,12,1427.91,2025-10-05 23:04:38.706907,1,1673008770
13963450,Hemang Kakar,jjhaveri@example.org,911400761810,HNo 298 Sanghvi Chowk Pali 342053,Malegaon,663144,2024-03-23,NEW,14,1364.82,2025-10-05 23:04:38.706907,1,1744441165
59009727,Charles Kulkarni,ysahni@example.com,913393369439,324 Chopra Marg Bilaspur 405151,Adoni,424255,2024-03-16,NEW,7,580.22,2025-10-05 23:04:38.706907,1,1435684720
47274329,Hemal Murthy,ramanathanrajeshri@example.net,917460904135,20507Taneja Chowk Pondicherry483122,Ludhiana,831272,2024-02-12,NEW,7,1898.39,2025-10-05 23:04:38.706907,1,330966857
97492493,Alexander Ray,zkalla@example.com,911673837375,5262Srinivasan Marg Tirupati 141027,Singrauli,867234,2023-04-26,INACTIVE,8,1310.07,2025-10-05 23:04:38.706907,1,521588651
16256136,Panini Mangal,gautambhasin@example.org,914463536572,88 Aurora PathKhammam 476253,Aurangabad,36309,2023-09-09,REGULAR,14,415.01,2025-10-05 23:04:38.706907,1,877199078
42209203,Aryan Sundaram,jmahal@example.com,919237477537,HNo 22Saraf Zila Aligarh 160919,Bangalore,528483,2024-03-29,NEW,19,1051.3,2025-10-05 23:04:38.706907,1,504044056
30767655,Aarnav Issac,onimandal@example.com,918546207158,HNo 824Goel Miryalaguda574451,Karnal,942916,2024-06-05,REGULAR,15,698.87,2025-10-05 23:04:38.706907,1,514394188
81605722,Bachittar Morar,vasana79@example.net,910620947151,HNo 838 Taneja NagarNew Delhi 195998,Salem,610584,2023-11-18,REGULAR,15,856.01,2025-10-05 23:04:38.706907,1,1607738710
16082651,Amara Sundaram,sehgalsiya@example.net,914087502008,54 Manda RoadDehradun 627738,Junagadh,506119,2023-11-04,REGULAR,14,895.74,2025-10-05 23:04:38.706907,1,716398817
52337289,Pooja Mital,jbhargava@example.com,917053948299,73053 Sanghvi ZilaTirupati 939999,Morena,913898,2023-06-16,NEW,3,1999.83,2025-10-05 23:04:38.706907,1,1316712513
24644542,Harish Mahajan,darajeet@example.com,914675681657,HNo 942 Chaudhry PathBhatpara381499,Tirupati,77875,2024-03-17,NEW,4,1252.89,2025-10-05 23:04:38.706907,1,1658038657
72564495,Urmi Badami,quincyanne@example.com,916112821853,HNo 19 Ahuja Ganj Meerut057290,Gandhidham,140024,2024-03-13,NEW,11,1015.81,2025-10-05 23:04:38.706907,1,1109118384
95594611,Dayita Dass,vaidyasuhani@example.org,914764637802,0297 Kanda Path Mangalore954268,Thiruvananthapuram,280153,2023-04-09,REGULAR,1,797.28,2025-10-05 23:04:38.706907,1,807838729
23794330,Nisha Amble,xbhakta@example.net,914117730044,HNo 55 Choudhary ChowkOngole 045956,Machilipatnam,324950,2024-05-28,REGULAR,1,822.37,2025-10-05 23:04:38.706907,1,1433543986
1771249,Samesh Devi,osant@example.org,912871168311,9577Merchant ZilaFaridabad209978,Bathinda,348054,2023-04-14,NEW,4,790.78,2025-10-05 23:04:38.706907,1,189422528
57360162,Aarini Rama,bkuruvilla@example.com,916662931943,HNo 10Pai ChowkJorhat 052878,Bally,69036,2023-10-30,REGULAR,20,607.46,2025-10-05 23:04:38.706907,1,1396196332
70230254,Hamsini Sandhu,aachalsheth@example.net,916745836473,1648 Dyal Morena 865201,Suryapet,377043,2023-12-24,NEW,14,1488.42,2025-10-05 23:04:38.706907,1,82519640
30285217,Isha Sahni,upalla@example.net,912925135279,27 Rajan StreetBuxar287946,Parbhani,275327,2023-09-23,PREMIUM,11,334.01,2025-10-05 23:04:38.706907,1,2020069905
14428954,Viraj Tank,otalwar@example.com,917348563344,99 Arora GanjJhansi873180,Medininagar,607637,2024-10-22,PREMIUM,10,1387.23,2025-10-05 23:04:38.706907,1,1491199935
9987182,Tristan Hegde,devansh88@example.org,911484654463,138 Dewan CircleKolkata153958,Darbhanga,35650,2024-08-21,REGULAR,8,635.99,2025-10-05 23:04:38.706907,1,334447717
92636025,Balendra Sidhu,cborah@example.org,918849874792,5399 Morar PathGuntakal505821,Ambattur,292276,2024-09-24,INACTIVE,14,1563.87,2025-10-05 23:04:38.706907,1,1900038433
19771128,Urvashi Bhandari,maxlad@example.net,917898424469,85427Ramesh RoadAlwar246479,Vijayawada,962095,2023-11-26,REGULAR,4,1807.2,2025-10-05 23:04:38.706907,1,756188552
13122744,Yashvi Dalal,zashilkaran@example.com,915291649728,HNo 95Dasgupta CircleSultan Pur Majra 866995,KalyanDombivli,491018,2024-02-02,REGULAR,5,1616.47,2025-10-05 23:04:38.706907,1,155703308
90696847,Balendra Choudhary,vyanjanasharma@example.com,915378909010,156 Ramanathan RoadAlappuzha 776848,Bathinda,695228,2023-09-19,REGULAR,6,934.37,2025-10-05 23:04:38.706907,1,1304091680
44050697,Hemang Ratti,joshuaganesan@example.org,914804846626,33729Kala Street North Dumdum 647189,Ujjain,97187,2023-12-28,NEW,16,1312.22,2025-10-05 23:04:38.706907,1,376395512
44723662,Veer Dixit,theodore63@example.com,911250040727,0167Dara CircleOrai 934810,Dhanbad,205626,2023-10-07,REGULAR,7,272.63,2025-10-05 23:04:38.706907,1,1503512123
69908484,Kevin Sachar,harita88@example.org,914413833245,28698 Divan Ganj Hindupur 852596,Udupi,819988,2024-08-08,NEW,8,382.07,2025-10-05 23:04:38.706907,1,310963330
82708090,Krishna Seshadri,raghav93@example.net,915447759512,HNo 426 Rai Path Maheshtala 883085,Panvel,210002,2024-01-01,PREMIUM,7,1295.96,2025-10-05 23:04:38.706907,1,2103006998
83267752,Om Choudhury,gaurav60@example.net,910158143195,131Dixit PathNashik762279,Raipur,51420,2023-09-25,NEW,13,802.85,2025-10-05 23:04:38.706907,1,752290617
19259955,Rehaan Borde,dasslila@example.org,914778763749,HNo 95Dutta Ganj South Dumdum476520,Nagpur,410844,2023-04-03,INACTIVE,15,213.69,2025-10-05 23:04:38.706907,1,439220705
11616535,Vrinda Bassi,faraschandra@example.net,911828267316,HNo 94 Saxena NagarKatihar 418163,Tadepalligudem,285899,2024-08-18,PREMIUM,6,1583.56,2025-10-05 23:04:38.706907,1,390859609
50557979,Kiaan Naidu,mdeol@example.org,914579644974,HNo 478Rao Nagar Noida 012414,Khammam,399392,2024-03-31,PREMIUM,6,1557.45,2025-10-05 23:04:38.706907,1,80562994
53538932,Quincy Nanda,maya02@example.com,919603784118,HNo 57Mander GanjKatni110592,Thoothukudi,932768,2023-05-11,PREMIUM,9,1763.76,2025-10-05 23:04:38.706907,1,1226735379
63292875,Guneet Borah,dev66@example.org,919335183633,094Kala Zila Tiruchirappalli999978,Noida,980046,2024-09-30,PREMIUM,18,1756.08,2025-10-05 23:04:38.706907,1,1264034265
98858383,Janani Gill,vrinda77@example.org,918703511183,717 Bahri ZilaMau 600591,Dehri,875536,2023-12-31,REGULAR,3,700.22,2025-10-05 23:04:38.706907,1,1098483535
86715467,Chanakya Bansal,azad10@example.net,910711273685,1983 Acharya Marg Alwar 879724,Amaravati,455609,2024-03-18,INACTIVE,9,495.2,2025-10-05 23:04:38.706907,1,1783083135
13197985,Gaurika Balasubramanian,divya22@example.org,915071048399,HNo 212Amble PathTiruchirappalli691683,Nanded,299635,2023-04-19,PREMIUM,19,516.21,2025-10-05 23:04:38.706907,1,1386743866
85561151,Zinal Dhawan,gulatiedhitha@example.org,917812668846,65275 Manne Road Muzaffarpur688635,Kanpur,515548,2024-08-13,REGULAR,12,227.18,2025-10-05 23:04:38.706907,1,589626941
94706375,Urishilla Kala,pdin@example.org,918234995797,HNo 71Mand Zila Rewa 438780,Amravati,691745,2023-04-05,REGULAR,6,1653.1,2025-10-05 23:04:38.706907,1,1752455227
53974737,Kiaan Menon,narainojas@example.net,916042878994,5909 Shankar ChowkGuwahati481373,Panipat,637163,2023-10-30,NEW,15,672.4,2025-10-05 23:04:38.706907,1,507157426
83039559,Hemang Jain,khuranachanchal@example.net,913796588487,6454Gill ChowkPali 227550,Jalgaon,925122,2023-07-01,PREMIUM,5,247.73,2025-10-05 23:04:38.706907,1,469064972
98218863,Panini Dua,karurishilla@example.net,917259581563,9800Jhaveri Nagar Belgaum 313583,PimpriChinchwad,603140,2023-06-05,REGULAR,10,716.11,2025-10-05 23:04:38.706907,1,1003822282
54347213,Devansh Prasad,brijesh54@example.org,916450875266,49494 Sodhi Morbi 621218,Lucknow,12673,2024-04-07,PREMIUM,16,1388.04,2025-10-05 23:04:38.706907,1,286431766
30065862,Urishilla Hegde,ydeo@example.org,910400446367,HNo 330Rana Path Sagar 712033,Allahabad,911359,2024-09-02,REGULAR,13,749.95,2025-10-05 23:04:38.706907,1,2031696231
42615134,Champak Patil,nmall@example.com,911526502275,19 Sachdev Bidar 765497,Muzaffarnagar,539257,2024-09-22,INACTIVE,15,1828.12,2025-10-05 23:04:38.706907,1,358127460
94033330,Prisha Tella,joshibalveer@example.org,916400082007,38Nazareth Vadodara354901,Visakhapatnam,609564,2024-09-25,REGULAR,10,1747.91,2025-10-05 23:04:38.706907,1,830927880
64795608,Ishita Mital,aishanikalita@example.com,917703216311,35424Karpe Ganj Faridabad080640,Udupi,176996,2023-10-22,NEW,14,470.99,2025-10-05 23:04:38.706907,1,317857679
1662375,Tanmayi Yohannan,indrajitdhillon@example.com,914153204014,72 Saxena MargBellary326727,Tiruchirappalli,783266,2023-11-18,NEW,7,1350.81,2025-10-05 23:04:38.706907,1,1236978348
91130614,Rayaan Seth,chaman96@example.org,919679640338,HNo 542Amble GanjFarrukhabad 572765,Jabalpur,364241,2023-06-22,INACTIVE,7,528.12,2025-10-05 23:04:38.706907,1,523094443
85020453,Hamsini Tripathi,shaurya77@example.com,917671807529,96221Morar Circle Ambattur 315265,Jaunpur,938416,2023-05-18,PREMIUM,14,1343.69,2025-10-05 23:04:38.706907,1,1172575095
80875034,Vasatika Palla,maanasrattan@example.com,910399688696,89Thaker Road Agra525317,Mahbubnagar,197561,2023-07-15,INACTIVE,4,1407.92,2025-10-05 23:04:38.706907,1,1717615045
72605638,Zansi Nanda,teerth55@example.net,918421385201,45445 Jaggi ChowkKarawal Nagar 883125,Korba,823516,2024-09-02,INACTIVE,12,983.84,2025-10-05 23:04:38.706907,1,566607012
47939657,Idika Sem,johalsiya@example.org,913258360745,2446 Kuruvilla Ganj Gorakhpur791998,Bhavnagar,6891,2024-07-01,REGULAR,9,1600.67,2025-10-05 23:04:38.706907,1,1496249691
35156679,Chakradev Verma,vincent13@example.com,910123070760,7196 Amble Circle Panvel979863,Etawah,954583,2024-01-07,PREMIUM,8,1412.4,2025-10-05 23:04:38.706907,1,1886671372
47125914,Yashoda Chacko,ati59@example.com,913099194870,069 Bath ZilaAurangabad968050,Kochi,723520,2023-03-29,PREMIUM,16,1535.12,2025-10-05 23:04:38.706907,1,159185229
94713625,Samar Deol,davesathvik@example.com,915710064320,HNo 98Roy RoadJhansi 989608,Barasat,284684,2023-08-15,PREMIUM,10,1791.16,2025-10-05 23:04:38.706907,1,3370499
43066953,Hredhaan Sengupta,upma64@example.net,910309692891,HNo 53Dutta ZilaRaiganj923965,Bikaner,349157,2024-10-15,REGULAR,4,323.92,2025-10-05 23:04:38.706907,1,2072466978
32987624,Dalaja Arora,calebsengupta@example.com,912671590893,46767Chacko ChowkArrah 424009,Jabalpur,399897,2023-04-05,PREMIUM,15,902.61,2025-10-05 23:04:38.706907,1,1136697346
11143197,Siya Mani,malloliver@example.net,917820827129,50 Yadav Street Jhansi806525,Bulandshahr,514698,2023-03-29,REGULAR,13,778.44,2025-10-05 23:04:38.706907,1,1052516675
77015367,Oni Bhagat,dominicbhandari@example.com,911974312832,HNo 36 Ray PathBellary 439994,Chittoor,58142,2024-07-17,REGULAR,8,288.08,2025-10-05 23:04:38.706907,1,1550749231
63571453,Praneel Saran,jaggikala@example.com,914230230814,325 Banik PathNew Delhi923781,Kanpur,844591,2023-05-14,PREMIUM,1,1367.12,2025-10-05 23:04:38.706907,1,1657464386
95334407,Krish Sunder,eta37@example.net,919128281411,HNo 126Thaman GanjTinsukia 716227,Cuttack,347212,2023-03-29,INACTIVE,6,602.09,2025-10-05 23:04:38.706907,1,1602251072
2400009,Jonathan Korpal,liam03@example.org,917087853375,2229 Chowdhury Path Karimnagar 950098,Amaravati,690370,2024-02-26,PREMIUM,7,1328.35,2025-10-05 23:04:38.706907,1,29950286
43519553,Lekha Swamy,bhavnamittal@example.com,915146840650,5390Mukherjee Circle Rajpur Sonarpur576874,Mathura,998055,2024-02-07,PREMIUM,18,898.85,2025-10-05 23:04:38.706907,1,145812554
91566278,Keya Chadha,gdeo@example.net,912704173257,18 SuraRatlam 964051,Burhanpur,161156,2024-09-24,PREMIUM,5,1953.37,2025-10-05 23:04:38.706907,1,34817362
93522848,Mohammed Sahni,takkrishna@example.net,913796801303,490Soman GanjBhatpara 521317,Jodhpur,103710,2023-10-29,INACTIVE,20,1875.27,2025-10-05 23:04:38.706907,1,932701075
48776805,Prisha Sanghvi,laleta@example.net,915013111868,52809Hegde MargSatara825467,Alwar,612480,2023-06-01,PREMIUM,1,351.38,2025-10-05 23:04:38.706907,1,610044037
6061349,Gautami Trivedi,iryasarin@example.org,918375797986,HNo 03Dasgupta MargOzhukarai 426511,Haldia,987109,2024-03-17,REGULAR,17,332.03,2025-10-05 23:04:38.706907,1,1430734742
49617531,Vamakshi Pradhan,thomassanghvi@example.com,911748286727,7192 Bajwa PathMorbi309555,Firozabad,856856,2024-03-19,INACTIVE,12,1346.9,2025-10-05 23:04:38.706907,1,628553759
25915909,Gaurangi Singh,wallavasudha@example.com,919053658129,HNo 903 Nagi CircleRaipur607118,Bhimavaram,638420,2024-01-18,NEW,18,1155.71,2025-10-05 23:04:38.706907,1,96422011
2058037,Yutika Badal,biswastamanna@example.org,919780212360,HNo 88 Konda ChowkAhmednagar 017628,Rajkot,493628,2023-11-17,INACTIVE,11,1797.02,2025-10-05 23:04:38.706907,1,483153813
43307488,Jagrati Prabhu,choudharybalhaar@example.org,915596788472,7218 Munshi Zila Jamalpur 838235,Bhatpara,793361,2023-08-06,REGULAR,1,1036.29,2025-10-05 23:04:38.706907,1,2119475757
58513300,Hemal Mammen,farajwason@example.org,915425118250,129 Seth Mirzapur 807650,Jodhpur,245873,2023-09-25,PREMIUM,1,664.85,2025-10-05 23:04:38.706907,1,1318461997
41146001,Nirja Prasad,mahallaban@example.net,917080654919,HNo 97 Bhat ZilaSonipat 701585,Belgaum,160105,2023-07-12,REGULAR,5,934.23,2025-10-05 23:04:38.706907,1,328737654
89910157,Dayamai Ray,jdate@example.com,912655185000,775 Nayak Street Patna218169,Khandwa,166001,2023-03-19,NEW,5,1859.93,2025-10-05 23:04:38.706907,1,1159551996
